action_type,activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,modality,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
,,946916,[],CHEMBL677572,Antibacterial activity against Escherichia coli FabI,B,,,BAO_0000190,BAO_0000357,single protein format,Nc1ccc(C(=O)N2CCc3c(n(Cc4ccc(O)cc4)c4ccccc34)C2)cc1,,,CHEMBL1133924,Bioorg Med Chem Lett,2001,"{'bei': '13.58', 'le': '0.25', 'lle': '1.22', 'sei': '7.55'}",,CHEMBL73331,,CHEMBL73331,5.40,0,http://www.openphacts.org/units/Nanomolar,128019,=,1,1,=,,IC50,nM,,4000.0,CHEMBL1857,Escherichia coli K-12,Enoyl-[acyl-carrier-protein] reductase [NADH] FabI,83333,,,IC50,uM,UO_0000065,,4.0
,,946918,[],CHEMBL677572,Antibacterial activity against Escherichia coli FabI,B,,,BAO_0000190,BAO_0000357,single protein format,O=C(c1ccccc1O)N1CCc2c(n(Cc3ccc(O)cc3)c3ccccc23)C1,,,CHEMBL1133924,Bioorg Med Chem Lett,2001,"{'bei': '13.47', 'le': '0.24', 'lle': '1.07', 'sei': '8.17'}",,CHEMBL72286,,CHEMBL72286,5.37,0,http://www.openphacts.org/units/Nanomolar,128017,=,1,1,=,,IC50,nM,,4300.0,CHEMBL1857,Escherichia coli K-12,Enoyl-[acyl-carrier-protein] reductase [NADH] FabI,83333,,,IC50,uM,UO_0000065,,4.3
,,949362,[],CHEMBL678213,Antibacterial activity against Staphylococcus aureus Enoyl-[acyl-carrier-protein] reductase was determined,B,,,BAO_0000190,BAO_0000357,single protein format,O=C(c1ccc(O)cc1)N1CCc2c([nH]c3ccccc23)C1,,,CHEMBL1133924,Bioorg Med Chem Lett,2001,"{'bei': '20.02', 'le': '0.36', 'lle': '2.78', 'sei': '10.39'}",,CHEMBL73311,,CHEMBL73311,5.85,0,http://www.openphacts.org/units/Nanomolar,128037,=,1,1,=,,IC50,nM,,1400.0,CHEMBL1857,Escherichia coli K-12,Enoyl-[acyl-carrier-protein] reductase [NADH] FabI,83333,,,IC50,uM,UO_0000065,,1.4
,,949363,[],CHEMBL678212,Antibacterial activity against Escherichia coli Enoyl-[acyl-carrier-protein] reductase was determined,B,,,BAO_0000190,BAO_0000357,single protein format,O=C(c1ccc(O)cc1)N1CCc2c([nH]c3ccccc23)C1,,,CHEMBL1133924,Bioorg Med Chem Lett,2001,"{'bei': '16.23', 'le': '0.29', 'lle': '1.67', 'sei': '8.42'}",,CHEMBL73311,,CHEMBL73311,4.75,0,http://www.openphacts.org/units/Nanomolar,128037,=,1,1,=,,IC50,nM,,18000.0,CHEMBL1857,Escherichia coli K-12,Enoyl-[acyl-carrier-protein] reductase [NADH] FabI,83333,,,IC50,uM,UO_0000065,,18.0
,,952070,[],CHEMBL678213,Antibacterial activity against Staphylococcus aureus Enoyl-[acyl-carrier-protein] reductase was determined,B,,,BAO_0000190,BAO_0000357,single protein format,O=C(c1ccc(O)cc1)N1CCc2c(n(Cc3ccccc3)c3ccccc23)C1,,,CHEMBL1133924,Bioorg Med Chem Lett,2001,"{'bei': '15.39', 'le': '0.28', 'lle': '1.30', 'sei': '12.94'}",,CHEMBL304367,,CHEMBL304367,5.89,0,http://www.openphacts.org/units/Nanomolar,128040,=,1,1,=,,IC50,nM,,1300.0,CHEMBL1857,Escherichia coli K-12,Enoyl-[acyl-carrier-protein] reductase [NADH] FabI,83333,,,IC50,uM,UO_0000065,,1.3
,,952071,[],CHEMBL678212,Antibacterial activity against Escherichia coli Enoyl-[acyl-carrier-protein] reductase was determined,B,,,BAO_0000190,BAO_0000357,single protein format,O=C(c1ccc(O)cc1)N1CCc2c(n(Cc3ccccc3)c3ccccc23)C1,,,CHEMBL1133924,Bioorg Med Chem Lett,2001,"{'bei': '11.95', 'le': '0.22', 'lle': '-0.02', 'sei': '10.05'}",,CHEMBL304367,,CHEMBL304367,4.57,0,http://www.openphacts.org/units/Nanomolar,128040,=,1,1,=,,IC50,nM,,27000.0,CHEMBL1857,Escherichia coli K-12,Enoyl-[acyl-carrier-protein] reductase [NADH] FabI,83333,,,IC50,uM,UO_0000065,,27.0
,,952259,[],CHEMBL677572,Antibacterial activity against Escherichia coli FabI,B,,,BAO_0000190,BAO_0000357,single protein format,O=C(c1ccc(Cl)cc1Cl)N1CCc2c(n(Cc3ccc(O)cc3)c3ccccc23)C1,,,CHEMBL1133924,Bioorg Med Chem Lett,2001,"{'bei': '9.85', 'le': '0.20', 'lle': '-1.45', 'sei': '9.78'}",,CHEMBL72725,,CHEMBL72725,4.45,0,http://www.openphacts.org/units/Nanomolar,128021,=,1,1,=,,IC50,nM,,35800.0,CHEMBL1857,Escherichia coli K-12,Enoyl-[acyl-carrier-protein] reductase [NADH] FabI,83333,,,IC50,uM,UO_0000065,,35.8
,,953491,[],CHEMBL677572,Antibacterial activity against Escherichia coli FabI,B,,,BAO_0000190,BAO_0000357,single protein format,Nc1ccc(Cn2c3c(c4ccccc42)CCN(C(=O)c2ccc(O)cc2)C3)cc1,,,CHEMBL1133924,Bioorg Med Chem Lett,2001,"{'bei': '11.75', 'le': '0.21', 'lle': '0.49', 'sei': '6.53'}",,CHEMBL421119,,CHEMBL421119,4.67,0,http://www.openphacts.org/units/Nanomolar,128010,=,1,1,=,,IC50,nM,,21400.0,CHEMBL1857,Escherichia coli K-12,Enoyl-[acyl-carrier-protein] reductase [NADH] FabI,83333,,,IC50,uM,UO_0000065,,21.4
,,953493,[],CHEMBL677572,Antibacterial activity against Escherichia coli FabI,B,,,BAO_0000190,BAO_0000357,single protein format,O=C(c1ccc(O)cc1)N1CCc2c(n(Cc3ccc(O)cc3)c3ccccc23)C1,,,CHEMBL1133924,Bioorg Med Chem Lett,2001,"{'bei': '13.49', 'le': '0.24', 'lle': '1.08', 'sei': '8.18'}",,CHEMBL72232,,CHEMBL72232,5.38,0,http://www.openphacts.org/units/Nanomolar,128015,=,1,1,=,,IC50,nM,,4200.0,CHEMBL1857,Escherichia coli K-12,Enoyl-[acyl-carrier-protein] reductase [NADH] FabI,83333,,,IC50,uM,UO_0000065,,4.2
,,953498,[],CHEMBL677572,Antibacterial activity against Escherichia coli FabI,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1cc(C(=O)N2CCc3c(n(Cc4ccc(O)cc4)c4ccccc34)C2)ccc1O,,,CHEMBL1133924,Bioorg Med Chem Lett,2001,"{'bei': '12.99', 'le': '0.24', 'lle': '0.75', 'sei': '8.15'}",,CHEMBL73953,,CHEMBL73953,5.36,0,http://www.openphacts.org/units/Nanomolar,128030,=,1,1,=,,IC50,nM,,4400.0,CHEMBL1857,Escherichia coli K-12,Enoyl-[acyl-carrier-protein] reductase [NADH] FabI,83333,,,IC50,uM,UO_0000065,,4.4
,,956255,[],CHEMBL677572,Antibacterial activity against Escherichia coli FabI,B,,,BAO_0000190,BAO_0000357,single protein format,Oc1cc(Cl)ccc1Oc1ccc(Cl)cc1Cl,,,CHEMBL1133924,Bioorg Med Chem Lett,2001,"{'bei': '21.99', 'le': '0.51', 'lle': '1.23', 'sei': '21.61'}",,CHEMBL849,TRICLOSAN,CHEMBL849,6.37,1,http://www.openphacts.org/units/Nanomolar,128025,=,1,1,=,,IC50,nM,,430.0,CHEMBL1857,Escherichia coli K-12,Enoyl-[acyl-carrier-protein] reductase [NADH] FabI,83333,,,IC50,uM,UO_0000065,,0.43
,,957490,[],CHEMBL677572,Antibacterial activity against Escherichia coli FabI,B,,,BAO_0000190,BAO_0000357,single protein format,O=C(O)c1ccc(Cn2c3c(c4ccccc42)CCN(C(=O)c2ccc(O)cc2)C3)cc1,,,CHEMBL1133924,Bioorg Med Chem Lett,2001,,,CHEMBL72164,,CHEMBL72164,,0,http://www.openphacts.org/units/Nanomolar,128036,>,1,1,>,,IC50,nM,,50000.0,CHEMBL1857,Escherichia coli K-12,Enoyl-[acyl-carrier-protein] reductase [NADH] FabI,83333,,,IC50,uM,UO_0000065,,50.0
,,958806,[],CHEMBL677572,Antibacterial activity against Escherichia coli FabI,B,,,BAO_0000190,BAO_0000357,single protein format,COC(=O)c1ccc(C(=O)N2CCc3c(n(Cc4ccc(O)cc4)c4ccccc34)C2)cc1,,,CHEMBL1133924,Bioorg Med Chem Lett,2001,,,CHEMBL304771,,CHEMBL304771,,0,http://www.openphacts.org/units/Nanomolar,128020,>,1,1,>,,IC50,nM,,50000.0,CHEMBL1857,Escherichia coli K-12,Enoyl-[acyl-carrier-protein] reductase [NADH] FabI,83333,,,IC50,uM,UO_0000065,,50.0
,,959936,[],CHEMBL677572,Antibacterial activity against Escherichia coli FabI,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1ccc(C(=O)N2CCc3c(n(Cc4ccc(O)cc4)c4ccccc34)C2)c(O)c1,,,CHEMBL1133924,Bioorg Med Chem Lett,2001,"{'bei': '12.33', 'le': '0.22', 'lle': '0.48', 'sei': '7.74'}",,CHEMBL72900,,CHEMBL72900,5.09,0,http://www.openphacts.org/units/Nanomolar,128013,=,1,1,=,,IC50,nM,,8200.0,CHEMBL1857,Escherichia coli K-12,Enoyl-[acyl-carrier-protein] reductase [NADH] FabI,83333,,,IC50,uM,UO_0000065,,8.2
,,963693,[],CHEMBL677572,Antibacterial activity against Escherichia coli FabI,B,,,BAO_0000190,BAO_0000357,single protein format,O=C(c1cc(Cl)cc(Cl)c1O)N1CCc2c(n(Cc3ccc(O)cc3)c3ccccc23)C1,,,CHEMBL1133924,Bioorg Med Chem Lett,2001,"{'bei': '10.71', 'le': '0.21', 'lle': '-0.61', 'sei': '7.62'}",,CHEMBL308525,,CHEMBL308525,5.00,0,http://www.openphacts.org/units/Nanomolar,128028,=,1,1,=,,IC50,nM,,9900.0,CHEMBL1857,Escherichia coli K-12,Enoyl-[acyl-carrier-protein] reductase [NADH] FabI,83333,,,IC50,uM,UO_0000065,,9.9
,,965003,[],CHEMBL678213,Antibacterial activity against Staphylococcus aureus Enoyl-[acyl-carrier-protein] reductase was determined,B,,,BAO_0000190,BAO_0000357,single protein format,O=C(c1ccc(O)cc1)N1CCc2c(n(Cc3cccc(O)c3)c3ccccc23)C1,,,CHEMBL1133924,Bioorg Med Chem Lett,2001,"{'bei': '16.00', 'le': '0.29', 'lle': '2.08', 'sei': '9.71'}",,CHEMBL71861,,CHEMBL71861,6.38,0,http://www.openphacts.org/units/Nanomolar,128039,=,1,1,=,,IC50,nM,,420.0,CHEMBL1857,Escherichia coli K-12,Enoyl-[acyl-carrier-protein] reductase [NADH] FabI,83333,,,IC50,uM,UO_0000065,,0.42
,,965004,[],CHEMBL678212,Antibacterial activity against Escherichia coli Enoyl-[acyl-carrier-protein] reductase was determined,B,,,BAO_0000190,BAO_0000357,single protein format,O=C(c1ccc(O)cc1)N1CCc2c(n(Cc3cccc(O)c3)c3ccccc23)C1,,,CHEMBL1133924,Bioorg Med Chem Lett,2001,"{'bei': '12.69', 'le': '0.23', 'lle': '0.76', 'sei': '7.69'}",,CHEMBL71861,,CHEMBL71861,5.06,0,http://www.openphacts.org/units/Nanomolar,128039,=,1,1,=,,IC50,nM,,8800.0,CHEMBL1857,Escherichia coli K-12,Enoyl-[acyl-carrier-protein] reductase [NADH] FabI,83333,,,IC50,uM,UO_0000065,,8.8
,,965122,[],CHEMBL677572,Antibacterial activity against Escherichia coli FabI,B,,,BAO_0000190,BAO_0000357,single protein format,O=C(c1ccc(O)c(Cl)c1)N1CCc2c(n(Cc3ccc(O)cc3)c3ccccc23)C1,,,CHEMBL1133924,Bioorg Med Chem Lett,2001,"{'bei': '12.63', 'le': '0.24', 'lle': '0.52', 'sei': '8.32'}",,CHEMBL73580,,CHEMBL73580,5.47,0,http://www.openphacts.org/units/Nanomolar,128029,=,1,1,=,,IC50,nM,,3400.0,CHEMBL1857,Escherichia coli K-12,Enoyl-[acyl-carrier-protein] reductase [NADH] FabI,83333,,,IC50,uM,UO_0000065,,3.4
,,965127,[],CHEMBL677572,Antibacterial activity against Escherichia coli FabI,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1cc(O)c(C)c(O)c1C(=O)N1CCc2c(n(Cc3ccc(O)cc3)c3ccccc23)C1,,,CHEMBL1133924,Bioorg Med Chem Lett,2001,,,CHEMBL73421,,CHEMBL73421,,0,http://www.openphacts.org/units/Nanomolar,128026,>,1,1,>,,IC50,nM,,50000.0,CHEMBL1857,Escherichia coli K-12,Enoyl-[acyl-carrier-protein] reductase [NADH] FabI,83333,,,IC50,uM,UO_0000065,,50.0
,,969911,[],CHEMBL678213,Antibacterial activity against Staphylococcus aureus Enoyl-[acyl-carrier-protein] reductase was determined,B,,,BAO_0000190,BAO_0000357,single protein format,Cn1c2c(c3ccccc31)CCN(C(=O)c1ccc(O)cc1)C2,,,CHEMBL1133924,Bioorg Med Chem Lett,2001,"{'bei': '19.11', 'le': '0.35', 'lle': '2.77', 'sei': '12.87'}",,CHEMBL72122,,CHEMBL72122,5.85,0,http://www.openphacts.org/units/Nanomolar,128042,=,1,1,=,,IC50,nM,,1400.0,CHEMBL1857,Escherichia coli K-12,Enoyl-[acyl-carrier-protein] reductase [NADH] FabI,83333,,,IC50,uM,UO_0000065,,1.4
,,969912,[],CHEMBL678212,Antibacterial activity against Escherichia coli Enoyl-[acyl-carrier-protein] reductase was determined,B,,,BAO_0000190,BAO_0000357,single protein format,Cn1c2c(c3ccccc31)CCN(C(=O)c1ccc(O)cc1)C2,,,CHEMBL1133924,Bioorg Med Chem Lett,2001,"{'bei': '16.19', 'le': '0.29', 'lle': '1.88', 'sei': '10.91'}",,CHEMBL72122,,CHEMBL72122,4.96,0,http://www.openphacts.org/units/Nanomolar,128042,=,1,1,=,,IC50,nM,,11000.0,CHEMBL1857,Escherichia coli K-12,Enoyl-[acyl-carrier-protein] reductase [NADH] FabI,83333,,,IC50,uM,UO_0000065,,11.0
,,971450,[],CHEMBL677572,Antibacterial activity against Escherichia coli FabI,B,,,BAO_0000190,BAO_0000357,single protein format,O=C(c1ccc(O)cc1)N1CCc2c(n(Cc3ccc(F)cc3)c3ccccc23)C1,,,CHEMBL1133924,Bioorg Med Chem Lett,2001,"{'bei': '13.43', 'le': '0.24', 'lle': '0.65', 'sei': '11.82'}",,CHEMBL72770,,CHEMBL72770,5.38,0,http://www.openphacts.org/units/Nanomolar,128034,=,1,1,=,,IC50,nM,,4200.0,CHEMBL1857,Escherichia coli K-12,Enoyl-[acyl-carrier-protein] reductase [NADH] FabI,83333,,,IC50,uM,UO_0000065,,4.2
,,971452,[],CHEMBL677572,Antibacterial activity against Escherichia coli FabI,B,,,BAO_0000190,BAO_0000357,single protein format,O=C(c1ccc(Cl)cc1)N1CCc2c(n(Cc3ccc(O)cc3)c3ccccc23)C1,,,CHEMBL1133924,Bioorg Med Chem Lett,2001,"{'bei': '11.45', 'le': '0.22', 'lle': '-0.48', 'sei': '10.50'}",,CHEMBL307960,,CHEMBL307960,4.78,0,http://www.openphacts.org/units/Nanomolar,128012,=,1,1,=,,IC50,nM,,16800.0,CHEMBL1857,Escherichia coli K-12,Enoyl-[acyl-carrier-protein] reductase [NADH] FabI,83333,,,IC50,uM,UO_0000065,,16.8
,,972592,[],CHEMBL678213,Antibacterial activity against Staphylococcus aureus Enoyl-[acyl-carrier-protein] reductase was determined,B,,,BAO_0000190,BAO_0000357,single protein format,COC(=O)Cn1c2c(c3ccccc31)CCN(C(=O)c1ccc(O)cc1)C2,,,CHEMBL1133924,Bioorg Med Chem Lett,2001,"{'bei': '13.75', 'le': '0.25', 'lle': '2.29', 'sei': '6.98'}",,CHEMBL307383,,CHEMBL307383,5.01,0,http://www.openphacts.org/units/Nanomolar,128041,=,1,1,=,,IC50,nM,,9800.0,CHEMBL1857,Escherichia coli K-12,Enoyl-[acyl-carrier-protein] reductase [NADH] FabI,83333,,,IC50,uM,UO_0000065,,9.8
,,972593,[],CHEMBL678212,Antibacterial activity against Escherichia coli Enoyl-[acyl-carrier-protein] reductase was determined,B,,,BAO_0000190,BAO_0000357,single protein format,COC(=O)Cn1c2c(c3ccccc31)CCN(C(=O)c1ccc(O)cc1)C2,,,CHEMBL1133924,Bioorg Med Chem Lett,2001,"{'bei': '12.23', 'le': '0.23', 'lle': '1.74', 'sei': '6.21'}",,CHEMBL307383,,CHEMBL307383,4.46,0,http://www.openphacts.org/units/Nanomolar,128041,=,1,1,=,,IC50,nM,,34900.0,CHEMBL1857,Escherichia coli K-12,Enoyl-[acyl-carrier-protein] reductase [NADH] FabI,83333,,,IC50,uM,UO_0000065,,34.9
,,972668,[],CHEMBL677572,Antibacterial activity against Escherichia coli FabI,B,,,BAO_0000190,BAO_0000357,single protein format,O=C(c1cccc(O)c1)N1CCc2c(n(Cc3ccc(O)cc3)c3ccccc23)C1,,,CHEMBL1133924,Bioorg Med Chem Lett,2001,,,CHEMBL307563,,CHEMBL307563,,0,http://www.openphacts.org/units/Nanomolar,128016,>,1,1,>,,IC50,nM,,50000.0,CHEMBL1857,Escherichia coli K-12,Enoyl-[acyl-carrier-protein] reductase [NADH] FabI,83333,,,IC50,uM,UO_0000065,,50.0
,,975136,[],CHEMBL677572,Antibacterial activity against Escherichia coli FabI,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1ccc(C(=O)N2CCc3c(n(Cc4ccc(O)cc4)c4ccccc34)C2)cc1,,,CHEMBL1133924,Bioorg Med Chem Lett,2001,"{'bei': '13.33', 'le': '0.24', 'lle': '0.38', 'sei': '11.62'}",,CHEMBL70618,,CHEMBL70618,5.28,0,http://www.openphacts.org/units/Nanomolar,128011,=,1,1,=,,IC50,nM,,5200.0,CHEMBL1857,Escherichia coli K-12,Enoyl-[acyl-carrier-protein] reductase [NADH] FabI,83333,,,IC50,uM,UO_0000065,,5.2
,,981319,[],CHEMBL677572,Antibacterial activity against Escherichia coli FabI,B,,,BAO_0000190,BAO_0000357,single protein format,COc1ccc(C(=O)N2CCc3c(n(Cc4ccc(O)cc4)c4ccccc34)C2)cc1,,,CHEMBL1133924,Bioorg Med Chem Lett,2001,"{'bei': '10.79', 'le': '0.20', 'lle': '-0.15', 'sei': '8.13'}",,CHEMBL302497,,CHEMBL302497,4.45,0,http://www.openphacts.org/units/Nanomolar,128014,=,1,1,=,,IC50,nM,,35500.0,CHEMBL1857,Escherichia coli K-12,Enoyl-[acyl-carrier-protein] reductase [NADH] FabI,83333,,,IC50,uM,UO_0000065,,35.5
,,981321,[],CHEMBL677572,Antibacterial activity against Escherichia coli FabI,B,,,BAO_0000190,BAO_0000357,single protein format,O=C(c1ccc(Cl)cc1O)N1CCc2c(n(Cc3ccc(O)cc3)c3ccccc23)C1,,,CHEMBL1133924,Bioorg Med Chem Lett,2001,"{'bei': '12.05', 'le': '0.23', 'lle': '0.26', 'sei': '7.94'}",,CHEMBL309025,,CHEMBL309025,5.21,0,http://www.openphacts.org/units/Nanomolar,128031,=,1,1,=,,IC50,nM,,6100.0,CHEMBL1857,Escherichia coli K-12,Enoyl-[acyl-carrier-protein] reductase [NADH] FabI,83333,,,IC50,uM,UO_0000065,,6.1
,,981326,[],CHEMBL677572,Antibacterial activity against Escherichia coli FabI,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1cc(C(=O)N2CCc3c(n(Cc4ccc(O)cc4)c4ccccc34)C2)cc(C)c1O,,,CHEMBL1133924,Bioorg Med Chem Lett,2001,"{'bei': '10.87', 'le': '0.20', 'lle': '-0.28', 'sei': '7.06'}",,CHEMBL73455,,CHEMBL73455,4.64,0,http://www.openphacts.org/units/Nanomolar,128027,=,1,1,=,,IC50,nM,,23000.0,CHEMBL1857,Escherichia coli K-12,Enoyl-[acyl-carrier-protein] reductase [NADH] FabI,83333,,,IC50,uM,UO_0000065,,23.0
,,982626,[],CHEMBL678213,Antibacterial activity against Staphylococcus aureus Enoyl-[acyl-carrier-protein] reductase was determined,B,,,BAO_0000190,BAO_0000357,single protein format,COC(=O)CCCCn1c2c(c3ccccc31)CCN(C(=O)c1ccc(O)cc1)C2,,,CHEMBL1133924,Bioorg Med Chem Lett,2001,"{'bei': '13.13', 'le': '0.24', 'lle': '1.45', 'sei': '7.44'}",,CHEMBL70368,,CHEMBL70368,5.34,0,http://www.openphacts.org/units/Nanomolar,128038,=,1,1,=,,IC50,nM,,4600.0,CHEMBL1857,Escherichia coli K-12,Enoyl-[acyl-carrier-protein] reductase [NADH] FabI,83333,,,IC50,uM,UO_0000065,,4.6
,,982627,[],CHEMBL678212,Antibacterial activity against Escherichia coli Enoyl-[acyl-carrier-protein] reductase was determined,B,,,BAO_0000190,BAO_0000357,single protein format,COC(=O)CCCCn1c2c(c3ccccc31)CCN(C(=O)c1ccc(O)cc1)C2,,,CHEMBL1133924,Bioorg Med Chem Lett,2001,"{'bei': '11.25', 'le': '0.21', 'lle': '0.68', 'sei': '6.37'}",,CHEMBL70368,,CHEMBL70368,4.57,0,http://www.openphacts.org/units/Nanomolar,128038,=,1,1,=,,IC50,nM,,26800.0,CHEMBL1857,Escherichia coli K-12,Enoyl-[acyl-carrier-protein] reductase [NADH] FabI,83333,,,IC50,uM,UO_0000065,,26.8
,,983870,[],CHEMBL677572,Antibacterial activity against Escherichia coli FabI,B,,,BAO_0000190,BAO_0000357,single protein format,CNc1ccc(C(=O)N2CCc3c(n(Cc4ccc(O)cc4)c4ccccc34)C2)cc1,,,CHEMBL1133924,Bioorg Med Chem Lett,2001,"{'bei': '10.72', 'le': '0.19', 'lle': '-0.23', 'sei': '7.68'}",,CHEMBL70830,,CHEMBL70830,4.41,0,http://www.openphacts.org/units/Nanomolar,128018,=,1,1,=,,IC50,nM,,38600.0,CHEMBL1857,Escherichia coli K-12,Enoyl-[acyl-carrier-protein] reductase [NADH] FabI,83333,,,IC50,uM,UO_0000065,,38.6
,,985080,[],CHEMBL677572,Antibacterial activity against Escherichia coli FabI,B,,,BAO_0000190,BAO_0000357,single protein format,CS(=O)(=O)c1ccc(Cn2c3c(c4ccccc42)CCN(C(=O)c2ccc(O)cc2)C3)cc1,,,CHEMBL1133924,Bioorg Med Chem Lett,2001,"{'bei': '11.61', 'le': '0.22', 'lle': '1.35', 'sei': '6.72'}",,CHEMBL308352,,CHEMBL308352,5.35,0,http://www.openphacts.org/units/Nanomolar,128035,=,1,1,=,,IC50,nM,,4500.0,CHEMBL1857,Escherichia coli K-12,Enoyl-[acyl-carrier-protein] reductase [NADH] FabI,83333,,,IC50,uM,UO_0000065,,4.5
,,986398,[],CHEMBL677572,Antibacterial activity against Escherichia coli FabI,B,,,BAO_0000190,BAO_0000357,single protein format,O=C(c1ccccc1)N1CCc2c(n(Cc3ccc(O)cc3)c3ccccc23)C1,,,CHEMBL1133924,Bioorg Med Chem Lett,2001,"{'bei': '14.56', 'le': '0.26', 'lle': '0.98', 'sei': '12.25'}",,CHEMBL70636,,CHEMBL70636,5.57,0,http://www.openphacts.org/units/Nanomolar,128033,=,1,1,=,,IC50,nM,,2700.0,CHEMBL1857,Escherichia coli K-12,Enoyl-[acyl-carrier-protein] reductase [NADH] FabI,83333,,,IC50,uM,UO_0000065,,2.7
,,986400,[],CHEMBL677572,Antibacterial activity against Escherichia coli FabI,B,,,BAO_0000190,BAO_0000357,single protein format,CCCCc1ccc(C(=O)N2CCc3c(n(Cc4ccc(O)cc4)c4ccccc34)C2)cc1,,,CHEMBL1133924,Bioorg Med Chem Lett,2001,,,CHEMBL72947,,CHEMBL72947,,0,http://www.openphacts.org/units/Nanomolar,128032,>,1,1,>,,IC50,nM,,50000.0,CHEMBL1857,Escherichia coli K-12,Enoyl-[acyl-carrier-protein] reductase [NADH] FabI,83333,,,IC50,uM,UO_0000065,,50.0
,,1036596,[],CHEMBL677580,Inhibition of Enoyl-ACP reductase from Streptococcus pneumoniae,B,,,BAO_0000190,BAO_0000357,single protein format,COC(=O)C[C@H]1Nc2ccc(C(=O)N(C)Cc3cc4ccccc4n3C)cc2CN(C)C1=O,,,CHEMBL1135515,J Med Chem,2002,,,CHEMBL322294,,CHEMBL322294,,0,http://www.openphacts.org/units/Nanomolar,208104,>,1,1,>,,IC50,nM,,30000.0,CHEMBL1857,Escherichia coli K-12,Enoyl-[acyl-carrier-protein] reductase [NADH] FabI,83333,,,IC50,uM,UO_0000065,,30.0
,,1036603,[],CHEMBL677580,Inhibition of Enoyl-ACP reductase from Streptococcus pneumoniae,B,,,BAO_0000190,BAO_0000357,single protein format,CN(Cc1cc2ccccc2n1C)C(=O)c1ccc(N)cc1,,,CHEMBL1135515,J Med Chem,2002,,,CHEMBL435896,,CHEMBL435896,,0,http://www.openphacts.org/units/Nanomolar,208101,>,1,1,>,,IC50,nM,,30000.0,CHEMBL1857,Escherichia coli K-12,Enoyl-[acyl-carrier-protein] reductase [NADH] FabI,83333,,,IC50,uM,UO_0000065,,30.0
,,1037748,[],CHEMBL677580,Inhibition of Enoyl-ACP reductase from Streptococcus pneumoniae,B,,,BAO_0000190,BAO_0000357,single protein format,CN(Cc1cc2ccccc2n1C)C(=O)/C=C/c1cccnc1,,,CHEMBL1135515,J Med Chem,2002,,,CHEMBL111251,,CHEMBL111251,,0,http://www.openphacts.org/units/Nanomolar,208096,>,1,1,>,,IC50,nM,,30000.0,CHEMBL1857,Escherichia coli K-12,Enoyl-[acyl-carrier-protein] reductase [NADH] FabI,83333,,,IC50,uM,UO_0000065,,30.0
,,1040018,[],CHEMBL677580,Inhibition of Enoyl-ACP reductase from Streptococcus pneumoniae,B,,,BAO_0000190,BAO_0000357,single protein format,CN1Cc2cc(C(=O)N(C)Cc3cc4ccccc4n3C)ccc2NCC1=O,,,CHEMBL1135515,J Med Chem,2002,,,CHEMBL109511,,CHEMBL109511,,0,http://www.openphacts.org/units/Nanomolar,208105,>,1,1,>,,IC50,nM,,30000.0,CHEMBL1857,Escherichia coli K-12,Enoyl-[acyl-carrier-protein] reductase [NADH] FabI,83333,,,IC50,uM,UO_0000065,,30.0
,,1040025,[],CHEMBL677580,Inhibition of Enoyl-ACP reductase from Streptococcus pneumoniae,B,,,BAO_0000190,BAO_0000357,single protein format,CC(=O)N(C)Cc1cc(C(=O)N(C)Cc2cc3ccccc3n2C)ccc1N,,,CHEMBL1135515,J Med Chem,2002,,,CHEMBL109420,,CHEMBL109420,,0,http://www.openphacts.org/units/Nanomolar,208102,>,1,1,>,,IC50,nM,,30000.0,CHEMBL1857,Escherichia coli K-12,Enoyl-[acyl-carrier-protein] reductase [NADH] FabI,83333,,,IC50,uM,UO_0000065,,30.0
,,1041281,[],CHEMBL677580,Inhibition of Enoyl-ACP reductase from Streptococcus pneumoniae,B,,,BAO_0000190,BAO_0000357,single protein format,CN(Cc1cc2ccccc2n1C)C(=O)/C=C/c1cnc(N)nc1,,,CHEMBL1135515,J Med Chem,2002,,,CHEMBL111031,,CHEMBL111031,,0,http://www.openphacts.org/units/Nanomolar,208099,>,1,1,>,,IC50,nM,,30000.0,CHEMBL1857,Escherichia coli K-12,Enoyl-[acyl-carrier-protein] reductase [NADH] FabI,83333,,,IC50,uM,UO_0000065,,30.0
